figure_id,panel_id,series_id,series_label,source_type,dataset,parameter_set,salt,ion,solvent_system,composition,composition_basis,target_w_org,x_name,x_value,x_units,y_name,y_value,y_units,curve_points,user_options,source_file,category,display_order
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.057613026052104208,mol/kg,miac_m,0.48861099224083776,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,537
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.060645290581162324,mol/kg,miac_m,0.4815596348124721,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,538
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.063677555110220441,mol/kg,miac_m,0.47485144771305315,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,539
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.06670981963927855,mol/kg,miac_m,0.46845683622647377,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,540
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.069742084168336674,mol/kg,miac_m,0.46234985665868794,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,541
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.072774348697394783,mol/kg,miac_m,0.45650763646096731,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,542
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.075806613226452907,mol/kg,miac_m,0.45090990608408549,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,543
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.078838877755511017,mol/kg,miac_m,0.44553861695781299,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,544
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.08187114228456914,mol/kg,miac_m,0.44037762371705425,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,545
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.08490340681362725,mol/kg,miac_m,0.43541244213702002,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,546
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.087935671342685373,mol/kg,miac_m,0.43062999667183599,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,547
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.090967935871743483,mol/kg,miac_m,0.42601847319661251,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,548
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.094000200400801606,mol/kg,miac_m,0.42156714804116335,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,549
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.097032464929859716,mol/kg,miac_m,0.41726625990907901,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,550
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.10006472945891783,mol/kg,miac_m,0.41310689496962411,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,551
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.10309699398797595,mol/kg,miac_m,0.40908090792057722,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,552
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.10612925851703406,mol/kg,miac_m,0.40518080540026874,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,553
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.10916152304609218,mol/kg,miac_m,0.40139970779772144,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,554
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.11219378757515029,mol/kg,miac_m,0.39773126703714051,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,555
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.11522605210420842,mol/kg,miac_m,0.39416963148528367,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,556
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.11825831663326652,mol/kg,miac_m,0.39070936589312155,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,557
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.12129058116232465,mol/kg,miac_m,0.38734544186155534,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,558
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.12432284569138276,mol/kg,miac_m,0.38407318459596052,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,559
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.12735511022044088,mol/kg,miac_m,0.38088824316696174,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,560
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.13038737474949899,mol/kg,miac_m,0.37778656161318191,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,561
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.1334196392785571,mol/kg,miac_m,0.37476435303459749,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,562
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.13645190380761524,mol/kg,miac_m,0.37181807653448434,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,563
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.13948416833667335,mol/kg,miac_m,0.36894441608207418,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,564
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.14251643286573146,mol/kg,miac_m,0.36614026254683346,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,565
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.14554869739478957,mol/kg,miac_m,0.36340269374064288,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,566
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.14858096192384768,mol/kg,miac_m,0.36072897405649285,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,567
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.15161322645290581,mol/kg,miac_m,0.35811651166970715,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,568
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.15464549098196392,mol/kg,miac_m,0.35556287556176436,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,569
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.15767775551102203,mol/kg,miac_m,0.3530657693793568,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,570
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.16071002004008014,mol/kg,miac_m,0.35062302506533916,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,571
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.16374228456913828,mol/kg,miac_m,0.34823259235837356,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,572
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.16677454909819639,mol/kg,miac_m,0.3458925319073976,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,573
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.1698068136272545,mol/kg,miac_m,0.34360100631449025,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,574
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.17283907815631261,mol/kg,miac_m,0.3413562738199894,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,575
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.17587134268537075,mol/kg,miac_m,0.33915668172459124,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,576
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.17890360721442886,mol/kg,miac_m,0.33700066034798348,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,577
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.18193587174348697,mol/kg,miac_m,0.33488671507631806,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,578
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.18496813627254508,mol/kg,miac_m,0.33281343481218822,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,579
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.18800040080160321,mol/kg,miac_m,0.33077946056193808,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,580
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.19103266533066132,mol/kg,miac_m,0.32878350761497221,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,581
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.19406492985971943,mol/kg,miac_m,0.32682434904668783,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,582
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.19709719438877754,mol/kg,miac_m,0.3249008111231827,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,583
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.20012945891783565,mol/kg,miac_m,0.32301178393084629,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,584
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.20316172344689379,mol/kg,miac_m,0.32115619184760258,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,585
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.2061939879759519,mol/kg,miac_m,0.3193330138083792,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,586
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.20922625250501001,mol/kg,miac_m,0.31754128102474471,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,587
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.21225851703406812,mol/kg,miac_m,0.31578005093649275,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,588
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.21529078156312625,mol/kg,miac_m,0.3140484306893318,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,589
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.21832304609218436,mol/kg,miac_m,0.31234556275427139,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,590
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.22135531062124247,mol/kg,miac_m,0.31067062420662239,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,591
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.22438757515030058,mol/kg,miac_m,0.30902282601660652,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,592
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.22741983967935872,mol/kg,miac_m,0.30740141066409843,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,593
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.23045210420841683,mol/kg,miac_m,0.3058056508654316,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,594
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.23348436873747494,mol/kg,miac_m,0.30423484749918439,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,595
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.23651663326653305,mol/kg,miac_m,0.30268832875412405,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,596
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.23954889779559119,mol/kg,miac_m,0.30116544602464196,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,597
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.2425811623246493,mol/kg,miac_m,0.29966558497063733,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,598
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.24561342685370741,mol/kg,miac_m,0.29818813946475858,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,599
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.24864569138276552,mol/kg,miac_m,0.29673253567750696,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,600
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.25167795591182363,mol/kg,miac_m,0.29529821805121992,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,601
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.25471022044088176,mol/kg,miac_m,0.29388465131364783,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,602
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.25774248496993984,mol/kg,miac_m,0.2924913195518094,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,603
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.26077474949899798,mol/kg,miac_m,0.29111772409818493,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,604
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.26380701402805612,mol/kg,miac_m,0.28976338479073471,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,605
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.2668392785571142,mol/kg,miac_m,0.28842783745497552,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,606
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.26987154308617234,mol/kg,miac_m,0.28711063197030634,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,607
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.27290380761523048,mol/kg,miac_m,0.28581134180001483,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,608
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.27593607214428856,mol/kg,miac_m,0.28452953962191857,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,609
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.2789683366733467,mol/kg,miac_m,0.28326482966604588,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,610
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.28200060120240478,mol/kg,miac_m,0.28201681403036477,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,611
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.28503286573146291,mol/kg,miac_m,0.28078511624282426,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,612
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.28806513026052105,mol/kg,miac_m,0.27956936999007348,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,613
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.29109739478957913,mol/kg,miac_m,0.27836922043760604,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,614
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.29412965931863727,mol/kg,miac_m,0.27718432404937171,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,615
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.29716192384769535,mol/kg,miac_m,0.27601434802357405,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,616
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.30019418837675349,mol/kg,miac_m,0.27485896944126498,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,617
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.30322645290581163,mol/kg,miac_m,0.27371787629101202,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,618
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.30625871743486971,mol/kg,miac_m,0.27259076503424495,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,619
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.30929098196392785,mol/kg,miac_m,0.27147734165003484,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,620
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.31232324649298598,mol/kg,miac_m,0.27037732099530815,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,621
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.31535551102204407,mol/kg,miac_m,0.269290425886133,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,622
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.3183877755511022,mol/kg,miac_m,0.26821638807323334,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,623
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.32142004008016029,mol/kg,miac_m,0.26715494628105801,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,624
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.32445230460921842,mol/kg,miac_m,0.26610584720866037,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,625
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.32748456913827656,mol/kg,miac_m,0.26506884460858021,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,626
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.33051683366733464,mol/kg,miac_m,0.26404369948844275,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,627
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.33354909819639278,mol/kg,miac_m,0.26303017888955893,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,628
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.33658136272545092,mol/kg,miac_m,0.26202805502964993,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,629
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.339613627254509,mol/kg,miac_m,0.26103711403148944,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,630
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.34264589178356714,mol/kg,miac_m,0.26005713601386521,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,631
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.34567815631262522,mol/kg,miac_m,0.2590879149596314,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,632
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.34871042084168336,mol/kg,miac_m,0.25812924847909902,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,633
figure_7,main,model_rule1,Rule 1,model,2025_Figiel,2025_Figiel,NaBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.35174268537074149,mol/kg,miac_m,0.25718093936473224,-,500,"{""elec_model"":{""rel_perm"":{""rule"":1}}}",,NaBr,634
